380,0.4443814867771862
381,0.4485544691131244
382,0.452727568408302
383,0.45689712929058107
384,0.4610594249242612
385,0.46521072847364187
386,0.4693473131030226
387,0.47346545197670287
388,0.4775614182589822
389,0.48163148511416004
390,0.4856719257065361
391,0.4896790132004097
392,0.4936490207600803
393,0.4975782215498477
394,0.5014628887340111
395,0.5052708228292294
396,0.5089704658477973
397,0.5125826747015024
398,0.5161287781339025
399,0.5196301048885557
400,0.5231079837090201
401,0.5265837433388542
402,0.5300787125216154
403,0.5336142200008623
404,0.5372115945201529
405,0.5408921648230451
406,0.5446772596530972
407,0.5485882077538672
408,0.5526463378689129
409,0.5569226955900838
410,0.561478656443746
411,0.5662645734274073
412,0.5712293643483294
413,0.5763219470137734
414,0.5814912392310004
415,0.5866861588072722
416,0.5918556235498499
417,0.5969485512659949
418,0.6019138597629685
419,0.606700466848032
420,0.6112572903284468
421,0.6155332480114744
422,0.6195512025810823
423,0.6237363663822728
424,0.6280925907225139
425,0.6325323125843573
426,0.6369679689503547
427,0.6413119968030583
428,0.6454768331250199
429,0.649374914898791
430,0.6529186791069238
431,0.6560205627319697
432,0.6585930027564811
433,0.6605484361630095
434,0.6617992999341066
435,0.662261297676637
436,0.6623663427338143
437,0.6624637578120426
438,0.6625535129916192
439,0.6626355783528417
440,0.6627099239760077
441,0.662776519941415
442,0.6628353363293609
443,0.6628863432201431
444,0.6629295106940593
445,0.6629648088314071
446,0.6629922077124841
447,0.6630116774175879
448,0.663023188027016
449,0.6630254295097483
450,0.6626379500006098
451,0.6616057447554142
452,0.6599953029907657
453,0.657873113923268
454,0.6553056667695248
455,0.6523594507461403
456,0.6491009550697182
457,0.6455966689568623
458,0.6419130816241765
459,0.6381166822882646
460,0.6342739601657302
461,0.6304514044731778
462,0.6267155044272106
463,0.623132467627719
464,0.6194970091010696
465,0.615610998115283
466,0.6115026788973456
467,0.607200295674245
468,0.6027320926729687
469,0.5981263141205032
470,0.5934112042438361
471,0.5886150072699546
472,0.5837659674258456
473,0.5788923289384966
474,0.5740223360348947
475,0.5691842329420269
476,0.5644062638868805
477,0.5596706568036894
478,0.5548406856118232
479,0.5499230062885657
480,0.5449380952525896
481,0.539906428922568
482,0.534848483717174
483,0.5297847360550801
484,0.5247356623549596
485,0.5197217390354854
486,0.5147634425153303
487,0.5098812492131675
488,0.5050956355476693
489,0.5004270779375095
490,0.49589487157499484
491,0.4914852573247667
492,0.48717664194464877
493,0.482954187034985
494,0.4788030541961195
495,0.47470840502839656
496,0.47065540113216014
497,0.4666292041077545
498,0.4626149755555236
499,0.4585978770758117
500,0.45456307026896287
501,0.45049571673532124
502,0.44638097807523097
503,0.44220401588903613
504,0.43794972466455934
505,0.4336044591561644
506,0.42917927962447777
507,0.4246914529499425
508,0.4201582460130016
509,0.415596925694098
510,0.41102475887367484
511,0.40645901243217514
512,0.40191695325004184
513,0.397415848207718
514,0.3929729641856467
515,0.38860556806427093
516,0.3843309267240337
517,0.38016630704537807
518,0.3761209524599951
519,0.3719646676486215
520,0.36763279969800755
521,0.36319023955684293
522,0.3587018781738173
523,0.3542326064976205
524,0.3498473154769419
525,0.34561089606047146
526,0.3415882391968987
527,0.3378442358349133
528,0.334443776923205
529,0.3314517534104634
530,0.3289330562453783
531,0.32695257637663916
532,0.32556784834501934
533,0.3245162221660038
534,0.3236210120280526
535,0.3228568131269038
536,0.32219822065829506
537,0.3216198298179643
538,0.32109623580164925
539,0.32060203380508784
540,0.3201118190240179
541,0.3196001866541774
542,0.31904173189130386
543,0.3184110499311354
544,0.31768273596940966
545,0.3168313852018647
546,0.31582979771935904
547,0.3145653597701916
548,0.3130094080221979
549,0.3111991004334174
