402,0.019118,0.000000,0.633642,0.001844,0.256333,0.461391,0.000000,0.000000,0.000000,0.000000,0.002503,0.358200,0.014817,0.000000,0.291561,0.186522,0.052603,0.016542,0.000000,0.001311,0.000000,0.000000,0.580643,0.433880,0.693327,0.793281,0.647926,0.666104,0.718112,0.782870,0.651932,0.551529,0.461255,0.382089,0.307434,0.802321,0.769681,0.737362,0.032628,0.020124,0.010362,0.222606,0.088162,0.212685,0.465342
403,0.018691,0.000000,0.654207,0.004080,0.288156,0.488128,0.000000,0.000000,0.000000,0.000000,0.005041,0.367800,0.014580,0.000000,0.305386,0.199874,0.056817,0.017414,0.000000,0.001324,0.000000,0.000000,0.583421,0.437305,0.695434,0.794407,0.653670,0.671002,0.722017,0.785199,0.652557,0.552014,0.461559,0.382198,0.307944,0.802997,0.771006,0.739014,0.040772,0.023628,0.012014,0.242801,0.092288,0.218940,0.477480
404,0.018273,0.000000,0.673725,0.007131,0.319000,0.513734,0.000000,0.000000,0.000000,0.000000,0.008492,0.377400,0.014402,0.000000,0.319242,0.213286,0.061313,0.018346,0.000000,0.001341,0.000000,0.000000,0.586168,0.440721,0.697501,0.795522,0.659257,0.675792,0.725815,0.787450,0.653276,0.552626,0.461966,0.382347,0.308621,0.803683,0.772322,0.740646,0.048763,0.027092,0.013646,0.262137,0.096445,0.225135,0.489227
405,0.017866,0.000000,0.692038,0.010952,0.348802,0.538091,0.000000,0.000000,0.000000,0.000000,0.012794,0.387000,0.014275,0.000000,0.333127,0.226758,0.066075,0.019337,0.000000,0.001361,0.000000,0.000000,0.588886,0.444126,0.699528,0.796628,0.664678,0.680468,0.729499,0.789618,0.654078,0.553346,0.462466,0.382536,0.309444,0.804379,0.773628,0.742258,0.056595,0.030516,0.015258,0.280522,0.100631,0.231269,0.500556
406,0.017470,0.000000,0.708988,0.015497,0.377500,0.561080,0.000000,0.000000,0.000000,0.000000,0.017890,0.396600,0.014190,0.000000,0.347042,0.240289,0.071082,0.020380,0.000000,0.001385,0.000000,0.000000,0.591573,0.447521,0.701512,0.797723,0.669925,0.685028,0.733063,0.791696,0.654953,0.554159,0.463048,0.382761,0.310392,0.805085,0.774923,0.743850,0.064264,0.033898,0.016850,0.297865,0.104847,0.237342,0.511440
407,0.017084,0.000000,0.724417,0.020720,0.405031,0.582585,0.000000,0.000000,0.000000,0.000000,0.023717,0.406200,0.014138,0.000000,0.360987,0.253880,0.076317,0.021472,0.000000,0.001411,0.000000,0.000000,0.594228,0.450906,0.703453,0.798809,0.674989,0.689465,0.736501,0.793678,0.655893,0.555047,0.463703,0.383022,0.311443,0.805800,0.776208,0.745420,0.071764,0.037238,0.018420,0.314076,0.109093,0.243353,0.521853
408,0.016711,0.000000,0.738167,0.026575,0.431333,0.602485,0.000000,0.000000,0.000000,0.000000,0.030218,0.415800,0.014111,0.000000,0.374962,0.267528,0.081760,0.022609,0.000000,0.001439,0.000000,0.000000,0.596851,0.454281,0.705348,0.799883,0.679862,0.693776,0.739807,0.795560,0.656887,0.555994,0.464421,0.383317,0.312575,0.806524,0.777483,0.746969,0.079091,0.040536,0.019969,0.329062,0.113367,0.249300,0.531769
409,0.016349,0.000000,0.750081,0.033017,0.456344,0.620663,0.000000,0.000000,0.000000,0.000000,0.037332,0.425400,0.014101,0.000000,0.388966,0.281235,0.087394,0.023786,0.000000,0.001469,0.000000,0.000000,0.599442,0.457646,0.707198,0.800947,0.684535,0.697956,0.742975,0.797336,0.657926,0.556984,0.465190,0.383643,0.313768,0.807258,0.778747,0.748495,0.086237,0.043790,0.021495,0.342734,0.117669,0.255183,0.541160
410,0.016000,0.000000,0.760000,0.040000,0.480000,0.637000,0.000000,0.000000,0.000000,0.000000,0.045000,0.435000,0.014100,0.000000,0.403000,0.295000,0.093200,0.025000,0.000000,0.001500,0.000000,0.000000,0.602000,0.461000,0.709000,0.802000,0.689000,0.702000,0.746000,0.799000,0.659000,0.558000,0.466000,0.384000,0.315000,0.808000,0.780000,0.750000,0.093200,0.047000,0.023000,0.355000,0.122000,0.261000,0.550000
411,0.015638,0.000019,0.768538,0.053376,0.502876,0.652031,0.001137,0.000000,0.000000,0.000000,0.058448,0.444921,0.014356,0.000000,0.417464,0.309328,0.099516,0.026244,0.000000,0.001536,0.000000,0.000000,0.604633,0.464546,0.710830,0.803077,0.693435,0.706083,0.749003,0.800610,0.660172,0.559144,0.467086,0.384732,0.316487,0.808767,0.781283,0.751510,0.100092,0.050227,0.024510,0.366330,0.126361,0.266713,0.558390
