392,0.200427,0.158917,0.060997,0.139232,0.168904,0.009769,0.336310,0.090631,0.397204,0.288311,0.368257,0.025717,0.046721,0.012297,0.029265,0.014824,0.030902,0.069625,0.308176,0.035544,0.054974,0.312765,0.022377,0.014229,0.003001,0.011022,0.003792,0.093862,0.068638,0.137702,0.042204,0.032933,0.112208,0.333424,0.095558,0.030089,0.340017,0.316919,0.019007,0.013450,0.007647,0.027445,0.120689,0.072865,0.028789,0.079870,0.011494,0.010326,0.063839,0.005682,0.013985,0.127877,0.088593,0.127379,0.082219,0.395602,0.334049,0.070497,0.141304,0.016312,0.005563,0.122130,0.078860,0.119207,0.029522,0.004313,0.180605,0.027037,0.041106,0.046163,0.005842,0.034969,0.056611,0.038691,0.145307,0.045965,0.100959,0.169623,0.035951,0.007623,0.002517,0.245330,0.063410,0.148826,0.030671,0.054078,0.234399,0.058450,0.148602,0.002861,0.001874,0.003550,0.128400,0.100908,0.097285,0.319397,0.181953,0.074058,0.015593,0.077292,0.072660,0.071170,0.088874,0.203924,0.005700
393,0.209459,0.156184,0.067292,0.134944,0.165719,0.009851,0.343856,0.090901,0.403529,0.295601,0.383842,0.029100,0.049446,0.012555,0.031340,0.014977,0.032731,0.078153,0.317570,0.035763,0.057569,0.319786,0.022988,0.014187,0.002958,0.012203,0.003782,0.091221,0.069414,0.144494,0.045095,0.036205,0.122537,0.331884,0.098519,0.033066,0.348848,0.318249,0.020999,0.013509,0.007641,0.027385,0.116005,0.081043,0.031063,0.077310,0.011793,0.010356,0.062045,0.005644,0.014179,0.137689,0.096389,0.138162,0.084442,0.401752,0.338358,0.075458,0.147987,0.016758,0.005519,0.127550,0.080245,0.123941,0.029864,0.004391,0.179714,0.026449,0.044234,0.048982,0.006158,0.034313,0.058693,0.038363,0.150178,0.048904,0.105458,0.173255,0.039658,0.008281,0.002584,0.240702,0.067676,0.157092,0.030916,0.054137,0.240260,0.061447,0.150486,0.002858,0.001839,0.003405,0.133337,0.098669,0.103902,0.324851,0.191732,0.071576,0.016749,0.081941,0.074971,0.076784,0.095481,0.209043,0.005646
394,0.219139,0.153414,0.074390,0.130648,0.162483,0.009958,0.351717,0.091158,0.409772,0.303009,0.399797,0.033513,0.052331,0.012836,0.033697,0.015147,0.034747,0.087980,0.327052,0.036001,0.060696,0.326767,0.023814,0.014138,0.002908,0.013579,0.003769,0.088583,0.070214,0.151743,0.048321,0.039936,0.133580,0.330294,0.102116,0.036557,0.358038,0.319654,0.023429,0.013586,0.007633,0.027320,0.111280,0.090236,0.033923,0.074777,0.012140,0.010397,0.060206,0.005609,0.014441,0.148331,0.105058,0.150017,0.086650,0.408199,0.342508,0.080747,0.155137,0.017270,0.005478,0.133302,0.081567,0.128792,0.030184,0.004471,0.178819,0.025844,0.047625,0.052372,0.006557,0.033662,0.060873,0.038026,0.155208,0.052281,0.110498,0.176961,0.044004,0.009158,0.002670,0.236030,0.072508,0.165745,0.031160,0.054190,0.246361,0.064666,0.152533,0.002856,0.001804,0.003264,0.138581,0.096402,0.111113,0.330414,0.202173,0.069122,0.017968,0.086790,0.077409,0.083117,0.102541,0.214293,0.005593
395,0.229397,0.150627,0.082162,0.126419,0.159261,0.010089,0.359859,0.091395,0.415969,0.310518,0.416010,0.038814,0.055336,0.013138,0.036295,0.015331,0.036922,0.098908,0.336592,0.036262,0.064303,0.333693,0.024838,0.014083,0.002856,0.015122,0.003755,0.085983,0.071043,0.159403,0.051849,0.044062,0.145130,0.328680,0.106286,0.040507,0.367533,0.321133,0.026250,0.013679,0.007625,0.027254,0.106613,0.100279,0.037300,0.072303,0.012527,0.010447,0.058363,0.005578,0.014768,0.159662,0.114474,0.162804,0.088782,0.414918,0.346536,0.086311,0.162705,0.017842,0.005441,0.139334,0.082790,0.133716,0.030474,0.004555,0.177940,0.025228,0.051248,0.056273,0.007033,0.033023,0.063102,0.037687,0.160385,0.056060,0.116026,0.180686,0.048911,0.010230,0.002775,0.231408,0.077852,0.174720,0.031404,0.054243,0.252670,0.068081,0.154718,0.002854,0.001769,0.003131,0.144099,0.094149,0.118869,0.336078,0.213194,0.066728,0.019217,0.091785,0.079955,0.090089,0.109986,0.219671,0.005543
396,0.240161,0.147847,0.090478,0.122336,0.156117,0.010240,0.368249,0.091603,0.422162,0.318109,0.432371,0.044866,0.058418,0.013456,0.039090,0.015526,0.039226,0.110738,0.346163,0.036551,0.068336,0.340548,0.026042,0.014029,0.002804,0.016802,0.003738,0.083454,0.071910,0.167428,0.055643,0.048522,0.156979,0.327067,0.110965,0.044860,0.377279,0.322687,0.029412,0.013784,0.007618,0.027191,0.102105,0.111001,0.041123,0.069919,0.012944,0.010505,0.056555,0.005551,0.015154,0.171540,0.124513,0.176379,0.090774,0.421884,0.350479,0.092103,0.170642,0.018469,0.005409,0.145594,0.083875,0.138670,0.030728,0.004642,0.177095,0.024609,0.055074,0.060624,0.007583,0.032406,0.065332,0.037350,0.165694,0.060204,0.121988,0.184375,0.054299,0.011472,0.002895,0.226931,0.083650,0.183957,0.031648,0.054299,0.259154,0.071667,0.157013,0.002853,0.001737,0.003013,0.149861,0.091950,0.127124,0.341833,0.224716,0.064427,0.020464,0.096875,0.082592,0.097616,0.117744,0.225173,0.005497
397,0.251358,0.145094,0.099210,0.118475,0.153115,0.010406,0.376851,0.091777,0.428387,0.325763,0.448771,0.051527,0.061535,0.013788,0.042041,0.015730,0.041631,0.123275,0.355734,0.036870,0.072741,0.347317,0.027409,0.013979,0.002757,0.018590,0.003720,0.081033,0.072821,0.175771,0.059670,0.053252,0.168922,0.325482,0.116089,0.049562,0.387221,0.324318,0.032867,0.013900,0.007611,0.027136,0.097856,0.122236,0.045321,0.067655,0.013384,0.010570,0.054821,0.005530,0.015596,0.183824,0.135050,0.190603,0.092567,0.429070,0.354376,0.098073,0.178898,0.019147,0.005382,0.152028,0.084785,0.143610,0.030938,0.004733,0.176302,0.023993,0.059071,0.065363,0.008201,0.031817,0.067515,0.037020,0.171121,0.064677,0.128330,0.187973,0.060091,0.012858,0.003029,0.222694,0.089848,0.193392,0.031894,0.054363,0.265781,0.075399,0.159392,0.002852,0.001709,0.002912,0.155834,0.089847,0.135828,0.347671,0.236658,0.062254,0.021675,0.102007,0.085298,0.105616,0.125748,0.230793,0.005458
398,0.262917,0.142390,0.108227,0.114914,0.150318,0.010585,0.385634,0.091910,0.434685,0.333462,0.465099,0.058657,0.064645,0.014131,0.045104,0.015938,0.044107,0.136321,0.365278,0.037223,0.077464,0.353984,0.028922,0.013938,0.002719,0.020455,0.003702,0.078752,0.073783,0.184385,0.063894,0.058189,0.180750,0.323950,0.121596,0.054556,0.397304,0.326025,0.036565,0.014022,0.007605,0.027091,0.093967,0.133814,0.049825,0.065544,0.013837,0.010642,0.053202,0.005514,0.016087,0.196371,0.145961,0.205332,0.094097,0.436453,0.358264,0.104170,0.187426,0.019870,0.005362,0.158583,0.085482,0.148490,0.031097,0.004829,0.175582,0.023387,0.063209,0.070429,0.008884,0.031265,0.069603,0.036704,0.176654,0.069441,0.134998,0.191424,0.066207,0.014363,0.003176,0.218791,0.096390,0.202964,0.032142,0.054440,0.272520,0.079252,0.161829,0.002851,0.001686,0.002834,0.161986,0.087883,0.144935,0.353584,0.248940,0.060242,0.022818,0.107129,0.088056,0.114007,0.133926,0.236528,0.005427
399,0.274766,0.139759,0.117400,0.111730,0.147792,0.010773,0.394561,0.091995,0.441093,0.341187,0.481246,0.066117,0.067706,0.014483,0.048238,0.016149,0.046627,0.149678,0.374765,0.037616,0.082451,0.360534,0.030564,0.013910,0.002693,0.022368,0.003684,0.076646,0.074803,0.193224,0.068283,0.063270,0.192256,0.322497,0.127420,0.059787,0.407475,0.327811,0.040459,0.014148,0.007601,0.027061,0.090537,0.145568,0.054563,0.063615,0.014295,0.010719,0.051737,0.005503,0.016623,0.209041,0.157119,0.220425,0.095304,0.444004,0.362182,0.110346,0.196176,0.020634,0.005349,0.165208,0.085928,0.153268,0.031198,0.004929,0.174953,0.022798,0.067458,0.075762,0.009627,0.030756,0.071548,0.036407,0.182278,0.074461,0.141939,0.194674,0.072570,0.015964,0.003334,0.215318,0.103221,0.212610,0.032394,0.054534,0.279337,0.083201,0.164296,0.002850,0.001672,0.002784,0.168285,0.086098,0.154396,0.359563,0.261481,0.058424,0.023859,0.112189,0.090847,0.122707,0.142210,0.242374,0.005407
400,0.286833,0.137220,0.126600,0.109000,0.145600,0.010967,0.403600,0.092025,0.447650,0.348920,0.497100,0.073767,0.070675,0.014840,0.051400,0.016360,0.049160,0.163150,0.384167,0.038050,0.087650,0.366950,0.032317,0.013900,0.002683,0.024300,0.003667,0.074750,0.075888,0.202240,0.072800,0.068433,0.203233,0.321150,0.133500,0.065200,0.417680,0.329675,0.044500,0.014275,0.007600,0.027050,0.087667,0.157330,0.059467,0.061900,0.014750,0.010800,0.050467,0.005500,0.017200,0.221691,0.168402,0.235740,0.096125,0.451700,0.366167,0.116550,0.205100,0.021433,0.005344,0.171850,0.086085,0.157900,0.031233,0.005033,0.174433,0.022233,0.071788,0.081300,0.010425,0.030300,0.073300,0.036133,0.187980,0.079700,0.149100,0.197667,0.079100,0.017633,0.003500,0.212370,0.110283,0.222267,0.032650,0.054650,0.286200,0.087220,0.166767,0.002850,0.001667,0.002767,0.174700,0.084533,0.164162,0.365600,0.274200,0.056833,0.024767,0.117133,0.093650,0.131633,0.150530,0.248325,0.005400
401,0.299593,0.134743,0.136321,0.106675,0.143730,0.011213,0.413215,0.092024,0.454501,0.356870,0.513065,0.082681,0.073758,0.015243,0.054822,0.016596,0.051845,0.177604,0.393682,0.038588,0.093577,0.373441,0.034758,0.013912,0.002687,0.026386,0.003646,0.073046,0.077067,0.211809,0.077735,0.073984,0.214141,0.319922,0.140621,0.071261,0.428326,0.331783,0.049123,0.014418,0.007615,0.027051,0.085241,0.169684,0.065101,0.060376,0.015240,0.010904,0.049368,0.005511,0.018035,0.234799,0.180352,0.251987,0.096719,0.459913,0.370262,0.122959,0.214499,0.022348,0.005348,0.178780,0.085972,0.162608,0.031177,0.005151,0.174016,0.021677,0.076400,0.087574,0.011478,0.029879,0.075013,0.035877,0.193905,0.085557,0.156807,0.200621,0.086249,0.019686,0.003706,0.209899,0.118040,0.232217,0.032914,0.054839,0.293406,0.091474,0.169451,0.002861,0.001672,0.002768,0.181409,0.083166,0.174664,0.371881,0.287624,0.055440,0.025623,0.122117,0.096594,0.141351,0.159193,0.254518,0.005403
402,0.313422,0.132287,0.147011,0.104615,0.142089,0.011549,0.423712,0.092020,0.461687,0.365174,0.529478,0.093837,0.077111,0.015718,0.058695,0.016877,0.054798,0.193824,0.403451,0.039281,0.100706,0.380143,0.038402,0.013944,0.002695,0.028749,0.003621,0.071476,0.078357,0.222216,0.083323,0.080198,0.225449,0.318791,0.149453,0.078377,0.439703,0.334236,0.054720,0.014591,0.007658,0.027054,0.083049,0.183175,0.071999,0.058985,0.015798,0.011050,0.048378,0.005541,0.019329,0.248798,0.193456,0.269775,0.097283,0.468892,0.374452,0.129731,0.224621,0.023441,0.005358,0.186214,0.085652,0.167563,0.031018,0.005286,0.173667,0.021112,0.081458,0.095066,0.012960,0.029473,0.076828,0.035627,0.200155,0.092382,0.165366,0.203721,0.094437,0.022408,0.003982,0.207745,0.126888,0.242690,0.033188,0.055142,0.301157,0.096095,0.172499,0.002891,0.001687,0.002771,0.188562,0.081928,0.186257,0.378522,0.302163,0.054176,0.026515,0.127281,0.099773,0.152339,0.168455,0.261040,0.005410
403,0.328105,0.129859,0.158475,0.102762,0.140620,0.011955,0.434815,0.092013,0.469092,0.373702,0.546133,0.106945,0.080621,0.016243,0.062918,0.017187,0.057955,0.211481,0.413358,0.040115,0.108919,0.386928,0.043143,0.013994,0.002709,0.031339,0.003591,0.070015,0.079746,0.233281,0.089450,0.086966,0.236968,0.317730,0.159760,0.086404,0.451580,0.336943,0.061180,0.014790,0.007723,0.027058,0.081053,0.197576,0.080035,0.057701,0.016407,0.011232,0.047472,0.005588,0.021050,0.263483,0.207500,0.288814,0.097807,0.478428,0.378689,0.136791,0.235339,0.024685,0.005372,0.194011,0.085152,0.172641,0.030770,0.005434,0.173370,0.020547,0.086871,0.103646,0.014827,0.029084,0.078678,0.035384,0.206648,0.100063,0.174694,0.206868,0.103540,0.025736,0.004320,0.205833,0.136673,0.253541,0.033468,0.055546,0.309283,0.101005,0.175793,0.002939,0.001710,0.002777,0.196084,0.080791,0.198784,0.385406,0.317557,0.053016,0.027412,0.132551,0.103117,0.164389,0.178171,0.267811,0.005422
404,0.343426,0.127464,0.170517,0.101058,0.139265,0.012414,0.446252,0.092004,0.476600,0.382328,0.562823,0.121716,0.084177,0.016794,0.067387,0.017510,0.061253,0.230250,0.423286,0.041077,0.118094,0.393671,0.048873,0.014057,0.002724,0.034106,0.003560,0.068638,0.081225,0.244825,0.096001,0.094178,0.248507,0.316711,0.171304,0.095198,0.463724,0.339809,0.068390,0.015011,0.007805,0.027064,0.079212,0.212660,0.089087,0.056500,0.017048,0.011446,0.046629,0.005651,0.023169,0.278649,0.222271,0.308813,0.098285,0.488311,0.382922,0.144065,0.246521,0.026049,0.005391,0.202031,0.084501,0.177721,0.030449,0.005591,0.173105,0.019986,0.092546,0.113182,0.017037,0.028712,0.080496,0.035149,0.213304,0.108489,0.184706,0.209960,0.113436,0.029605,0.004715,0.204087,0.147243,0.264628,0.033752,0.056038,0.317614,0.106131,0.179217,0.003000,0.001737,0.002785,0.203900,0.079730,0.212086,0.392418,0.333551,0.051938,0.028285,0.137853,0.106557,0.177290,0.188196,0.274752,0.005435
405,0.359167,0.125109,0.182940,0.099447,0.137970,0.012907,0.457746,0.091993,0.484096,0.390923,0.579340,0.137862,0.087664,0.017347,0.071999,0.017833,0.064629,0.249804,0.433119,0.042154,0.128114,0.400246,0.055482,0.014129,0.002742,0.037000,0.003529,0.067318,0.082784,0.256669,0.102863,0.101725,0.259875,0.315707,0.183847,0.104614,0.475903,0.342742,0.076238,0.015250,0.007901,0.027071,0.077490,0.228201,0.099030,0.055358,0.017702,0.011690,0.045824,0.005726,0.025654,0.294092,0.237554,0.329482,0.098710,0.498330,0.387101,0.151477,0.258041,0.027506,0.005413,0.210135,0.083726,0.182678,0.030069,0.005750,0.172856,0.019436,0.098391,0.123542,0.019545,0.028361,0.082217,0.034923,0.220041,0.117548,0.195318,0.212897,0.124000,0.033951,0.005161,0.202433,0.158446,0.275806,0.034036,0.056608,0.325979,0.111396,0.182653,0.003072,0.001767,0.002795,0.211935,0.078717,0.226007,0.399441,0.349887,0.050919,0.029104,0.143112,0.110024,0.190831,0.198385,0.281785,0.005450
