368.2764607279693, 0.394341120269014
380.0820162835249, 0.4447237080936888
394.10859674329504, 0.5018819125600346
408.13517720306515, 0.5532073617960692
421.5241858237548, 0.6176452749169649
434.91319444444446, 0.6622518202548031
448.9397749042146, 0.6630267241614756
462.9663553639847, 0.6232500917050332
476.35536398467434, 0.5627281677727417
489.744372605364, 0.497040089207889
503.7709530651341, 0.4389319403133263
517.7975335249042, 0.37693528793188946
531.8241139846743, 0.32577089526388747
545.8506944444445, 0.3159912897061876
559.8772749042146, 0.28538041546880544
573.9038553639847, 0.2572692934729852
587.9304358237548, 0.2649879536062184
601.9570162835249, 0.24854234207102022
615.983596743295, 0.2154317155920762
630.0101772030652, 0.18343209010938188
644.0367576628353, 0.16393122583449693
658.0633381226054, 0.14693011380117382
672.0899185823755, 0.1399280107340981
686.1164990421456, 0.1718109425357628
696.9552203065134, 0.24314767034986406
703.9685105363985, 0.3109451077506521
710.3442289272032, 0.378134146732617
716.7199473180077, 0.45387789338570483
723.0956657088122, 0.5326768927784794
730.1089559386974, 0.6096400883983275
739.0349616858239, 0.6836928375281304
747.3233955938698, 0.7378890959790838
752.3611111111112, 0.7704144712516181
757.9166666666667, 0.790358083749307
